District,Age,Obese(%),Cholesterol(%),PM2.5,NO2,SO2,Population_Density,Sleep_Hours,NDVI
Northtripura,48.40663566545389,17.684379918047657,24.196998336606036,50.79131327064172,20.720938475729785,10.313727088149768,972.2113424317005,7.76313508038581,0.48568742546345933
Sipahijala,48.130518475725474,17.46889981755634,23.956154936842772,50.39608083596667,20.27516781258016,10.363496530562697,982.0877981009106,7.794607010369314,0.48961210615771
Southtripura,48.735552041154996,17.467305594443392,24.22830542836805,51.42464524577771,20.45071276933871,10.701697201822354,984.2899142942806,7.7935924749550844,0.4701396621544571
Unokoti,48.2316093123631,17.654879240980712,24.06855070549476,49.91802246486845,20.410129736021283,10.08611826320102,944.1276788987002,7.770271949376724,0.5010223665583913
Westtripura,48.35702436519458,17.668953188969066,24.177608779234497,50.81192959181995,20.738312384344354,10.339234422436514,969.0523591247995,7.762805112951965,0.48446837693169453
Agra,48.079064006332715,17.172275150430934,24.027624535987204,50.34627849032113,20.166021658711422,10.519644595733645,734.1517993914007,7.807203212199748,0.507108555087097
Aligarh,49.19722312675414,23.10228638790999,29.332352091124463,55.83272325786703,22.393767977764735,12.05941290740265,2205.595766482094,7.471343406788813,0.4035288970194087
Allahabad,50.359299829503684,17.986499342857154,25.166203869360796,54.44867589782682,22.135527804817063,11.45896531081998,1033.9480648913272,7.780791000911093,0.41619880177495305
Ambedkarnagar,45.429768609710116,16.593365039411296,22.436187390840374,44.88641945114803,18.00374427675487,9.308622256703392,940.0229352949555,7.867543175643383,0.5785441210123341
Amethi,48.9434565244514,17.747530021508368,24.313687506513084,49.60934265010395,20.061342598126622,10.477753212170803,922.2998123598868,7.802772891652502,0.49579526768063864
Amroha,48.284853640939474,22.407354231569688,28.730988422197704,59.29107349981268,23.674044271010274,12.870447087106541,2297.9324777424195,7.508323811139347,0.34383770850315604
Auraiya,48.45089542992268,17.113143892504855,24.027088028730383,47.94046512319098,19.13514305193753,9.956023087146507,747.879845301249,7.80710408928068,0.5409013664815122
Azamgarh,46.24343735281534,16.73300421354525,22.77654874226749,49.26382992935833,19.60471763605087,10.37416338270867,952.7276954569943,7.8469738117738075,0.5059597452382827
Baghpat,47.45548943697135,16.96544589527623,23.981223358550707,52.2037896355972,20.819482210560075,10.94582463738821,1004.8371473674912,7.821188384289862,0.4735545059595951
Bahraich,46.57556233865475,16.859630365509194,23.137901206480247,42.28609689492332,17.098930243298206,8.569959096768347,815.8101381245591,7.85663804929957,0.6259369224236883
Ballia,48.262867468203424,17.4399718174268,23.7508952941381,44.49717219045797,17.84124258709905,9.323609776218321,799.4544543905353,7.822752209161904,0.5879890278981579
Balrampur,43.51020408163265,16.314285714285713,21.632653061224488,32.957142857142856,13.185714285714287,6.236734693877551,831.0,7.953061224489796,0.782795918367347
Banda,49.81563381100114,18.137324591457386,25.00357968668632,51.10993833875943,20.479813951717965,10.759543413939776,924.0634826190546,7.766750007670422,0.4728741859218544
Barabanki,47.67783013002098,17.30231996912889,23.572029428868614,45.20132488275829,18.33678532220074,9.370790645892708,806.3568299996224,7.841451413270527,0.5747573593182309
Bareilly,49.25594457352627,22.285216828148197,28.51725409495702,58.56182021556774,23.59404339767773,12.679272050188557,2268.2251854201513,7.501568319243728,0.3573767877391249
Basti,45.14449500729943,16.56189423548852,22.33340012907028,42.85431007182277,17.184865164702266,8.779764635917868,916.171899538455,7.880258443966761,0.6135876443777293
Bijnor,48.04800586366074,19.378567556004988,26.07618631144781,50.264689017853954,20.137352469307856,10.507856025956356,1495.087388149051,7.675631160847046,0.5067487643095627
Budaun,49.52942597804021,22.694016354058537,28.874128739133322,56.255898618118955,22.648819403495875,12.101161080193481,2116.6072258413255,7.505041900615183,0.4010841153947584
Bulandshahr,48.84320239071345,23.099425192801032,29.33668824608066,59.3973385492188,23.847918974052362,12.881630566053962,2381.707679789829,7.471097942855996,0.3445807869544057
Chandauli,47.064143896481156,18.32445639293121,24.55270694552684,56.76246025599044,22.4824347042526,12.10395307187644,1312.9235353046968,7.743589441384596,0.3889702126795844
Chitrakoot,50.42604518799507,18.27162327222256,25.156612052127088,52.035136604307624,20.97992995172388,11.033174222762183,903.9007593348408,7.76831492803036,0.4561762358108285
Deoria,47.76224413851785,17.38458975480937,23.754528292965286,44.7967174397897,17.965663261998024,9.235745032728094,804.7650223804956,7.815664339201026,0.5890591251288742
Etah,48.01936596794096,19.4479990418494,25.941916765967974,52.757984893911804,21.305357696819048,11.162916543531614,1297.6670328747139,7.655610277385504,0.4644955870079908
Etawah,48.41943669824441,17.014764105980987,23.885496135029005,48.17929050103609,19.266767942156108,9.986773320076644,745.9470469988067,7.809532946268164,0.5394812529651347
Faizabad,45.81904534032193,16.862190116449877,22.841499703576112,44.74628849712645,18.172556940694438,9.16532640841298,925.3740356057026,7.860336119385289,0.5810863127813792
Farrukhabad,48.402399206384935,17.178630290804538,24.099552707258034,48.229304872544404,19.21620349539503,10.014349675989969,741.295361497961,7.80458950150186,0.5368167627676176
Fatehpur,49.86623378372595,18.13678720144523,25.02661068144631,51.16814353961788,20.539118340775786,10.797120451224016,914.5009911961793,7.765807150070305,0.4705811112621224
Firozabad,47.94427874143803,16.985791261098562,23.800622546155328,50.03197859455913,20.089916636961934,10.457273780160747,735.4647709065507,7.812874196118726,0.511854282454863
Gautambuddhanagar,49.13796436951197,24.45869860338776,30.487479222920232,56.63474069865987,22.72477403346948,12.22719570580271,2501.7155943407406,7.39448218213498,0.3898028171512708
Ghaziabad,48.493943252900095,22.728953544052416,29.038941245140407,59.796521626306095,23.8346147820651,12.983917961376163,2392.1238937468315,7.489653443658066,0.33449456032126806
Ghazipur,47.22885390842696,16.974145651534513,23.073694225139903,48.67804872085777,19.426242995957505,10.292783318326258,959.1717015210913,7.858979256470062,0.5133988248929536
Gonda,45.85143442295566,16.894417520099655,22.885069603051956,39.78429536486237,16.076468698655884,7.99794108214542,818.6198816279909,7.876857107749296,0.6632757843212184
Gorakhpur,46.623298682619094,17.035793880838156,23.09229814930079,43.362339070916434,17.296947467127712,8.981157854982126,809.0884950682972,7.834443473720696,0.6091870848557618
Hamirpur,50.142857142857146,17.751020408163264,25.151020408163266,46.851020408163265,18.710204081632654,10.051020408163266,806.0816326530612,7.775510204081633,0.5352040816326531
Hapur,48.38584020295121,22.780688742343827,29.047460013627582,59.39866564205705,23.732549919914,12.89802305637546,2370.690303467683,7.486810966917112,0.3418041784863617
Hardoi,47.16666697624953,16.706209566304388,23.297701735045425,44.293986172902784,17.6538301655672,9.093423025701886,748.7064751099323,7.838166859717224,0.5966553178629169
Hathras,49.40698517583547,22.494502041951385,28.704483312497622,56.24710290933132,22.676354596030706,12.103579144825284,2056.9478373099773,7.516428506477797,0.4016300522396332
Jalaun,47.96983751929989,16.74638012980076,23.664684561220586,49.00437691560275,19.64023034781413,10.26386905475294,844.9016976375015,7.811723433383099,0.5199157474745608
Jaunpur,48.18673233084022,17.189666846297843,23.97570647287536,50.771401141698405,20.344788177353678,10.658232902908853,960.4853951435838,7.835204491370769,0.4754983794541039
Jhansi,47.32676983007086,16.60414875745167,23.47085982283634,50.70097220831794,20.33985278114626,10.62144939352762,928.2613984539972,7.817674529409268,0.4948271404656941
Kannauj,48.44778124114128,17.168669655208895,24.098645611909898,48.045099036650036,19.152936293401567,9.983828866574022,745.1419519861613,7.804993674006938,0.5388575825515578
Kanpurdehat,48.46221633979524,17.05692892849889,23.988483283349364,49.286130129582574,19.65723636614817,10.314644071336085,849.327023643898,7.790975110165221,0.5107680686383719
Kanpurnagar,48.83139018478148,17.13966894723746,24.13360027859443,51.676615176635046,20.809722309383798,10.901052634225383,1006.9129102973315,7.7899998688636245,0.4718437735039892
Kasganj,49.5114033124861,22.354745033037496,28.578896423954454,55.929765584871994,22.532653896471643,12.010813885194205,2032.3133018522738,7.523866092310523,0.4073770930445732
Kaushambi,50.97621500131473,18.244148470302157,25.51102624674345,52.60725947324289,21.35429105530158,11.107814619746694,920.8263539901735,7.77100137331403,0.44490393139293294
Kushinagar,47.08703652823863,17.07707608301451,23.54771683507569,44.35570761079861,17.85608607507244,9.120225332603905,803.7422051673674,7.809262848881696,0.5964206582134384
Lakhimpurkheri,47.01878167888885,16.76702022002532,23.190164682861667,43.97764656874847,17.7951056695015,9.062375033127319,807.4241200953098,7.861787896539923,0.6027980532365913
Lalitpur,49.68983681316388,17.48945748455333,24.769140504738154,60.58232478157322,24.606095004966573,12.803485979603344,1373.7257834830664,7.7889092084339335,0.33048935618989317
Lucknow,47.99405654261745,17.20285145278493,23.806535590291798,44.646396690578385,18.076818355427992,9.24485341011431,808.1533260044706,7.834667132882794,0.5828342013312523
Maharajganj,46.379968301195255,16.995954287502652,23.01231133225066,42.62215002605461,17.00276161428833,8.761794114228291,811.257996697041,7.841741451030144,0.6227861367868814
Mahoba,48.927858895491234,17.413926693742635,24.496136717855435,52.10369831678019,20.810864760694425,10.950398982386597,1096.0966459391354,7.774791130105596,0.46182704442445566
Mainpuri,48.39213927290043,17.129541466385245,24.028525651503614,48.33474878151562,19.27853902957039,10.02638087028694,740.9892300256655,7.805971546569538,0.5363328052007652
Mathura,49.58954324984589,23.01544642641152,29.263520886030225,55.62538255589518,22.356344193468374,12.018762366812599,2114.932553706817,7.477610120099888,0.40657269554704056
Mau,47.13297433351805,17.044545433228695,23.267964365708128,47.12738982916604,18.983617749204065,9.84651228277767,928.254485496662,7.841258617751161,0.5423092044561978
Meerut,48.981165455968956,22.10410010371417,28.482490136929002,56.24097433304887,22.382674440404653,12.012398702036881,2218.5853679725715,7.521481954328392,0.39836323593592343
Mirzapur,49.66250437034953,17.505438870669952,24.82300163641542,52.524491226552065,21.109556768145143,10.849123543207293,1086.6770627228714,7.810584709425721,0.45261344737178344
Moradabad,48.272946261991315,22.336890986096137,28.670606706948586,59.27040570421252,23.66172755455075,12.866707810765488,2284.3036143853246,7.512609079757917,0.3442042271812914
Muzaffarnagar,47.75762981586916,16.7408402717738,23.66492027937239,49.85905971974822,19.99690690698603,10.305703169299429,941.8110699614342,7.827742653905462,0.521022708073467
Pilibhit,48.1934707364392,22.005050092517088,27.82908262226642,51.93654727322805,20.915761923557188,11.058976285302334,2085.729925659127,7.551842284648561,0.4687521979886612
Pratapgarh,49.86626028380279,17.95125087210853,24.936041366453075,49.45267274825385,20.051722519661,10.233281880947963,933.0263664808549,7.806138736342054,0.501425631774143
Raebareli,48.675836399485895,17.8308365600356,24.351426472674284,50.683527988985055,20.495553359243043,10.708550403864251,917.2988988229549,7.790800168979083,0.47761836185822476
Rampur,48.286003200186435,22.356710255575646,28.685575243081356,59.271919985466425,23.66469869183598,12.869298741328395,2287.622843548307,7.511627261664302,0.3441522391870597
Saharanpur,48.70093619295689,17.324568136435598,23.82821356485516,43.91103336199711,17.7066544758549,8.855995452270973,948.351859613909,7.8266343250440915,0.6246232903530907
Sambhal,48.35462450936648,22.66893351630811,28.933362163726496,59.2425993943297,23.695816801843407,12.871546103304752,2337.002675843223,7.493446154261631,0.3446396292702596
Santkabirnagar,46.31970866580123,16.96191254488401,22.933228265379967,42.26710227347218,16.856168805601786,8.705894808148658,811.0836114138572,7.847016497708519,0.6271949167262231
Santravidasnagar,49.58904401351373,17.510521811780155,24.74550949998792,53.22132634289685,21.41668732118657,11.065127538640159,1084.1335632494577,7.805736123580914,0.4394221991490538
Shahjahanpur,47.66440540330628,19.385398459304767,25.630617809320857,48.47385511388401,19.738066606527088,10.198289879815016,1382.4199323898392,7.684132208794848,0.527708809299484
Shamli,47.702727367867624,16.738994650824957,23.64043287272622,49.47921154201989,19.85821824491373,10.216846579452122,925.182525495317,7.827190805744664,0.5274576811817139
Shravasti,45.68751071198373,16.851531138546953,22.798790585522504,39.272620246350044,15.854460493269254,7.866232698023097,819.5842721249079,7.882265500055333,0.6723248767131561
Siddharthnagar,45.557435140231334,16.791475284076174,22.586765741607007,39.72662271429612,15.852738848190967,8.027787496102361,816.6033458414566,7.875512134891094,0.6700081110954706
Sitapur,47.591602492440195,17.0968191580499,23.581262821590148,43.6791265179438,17.67363857625768,8.981345679473737,809.8437345023262,7.846121639341018,0.6005512958066249
Sonbhadra,48.2003677929607,17.28450772274488,24.628723072686004,44.37637890788907,17.535484191597263,8.783789729579066,943.9946329717914,7.838838325482226,0.5998263110175067
Sultanpur,46.130415064679575,16.82817278062087,22.966612682876548,48.26578881792471,19.475618271168972,10.134591257478066,945.7127757518135,7.840136922098694,0.5185071152576874
Unnao,48.16289918133432,17.187682648500545,23.86936760077605,47.06567726116186,18.872286101834284,9.74227102980088,923.2392667174327,7.815819676369441,0.5471458215772189
Varanasi,47.75493911461623,17.056001738783394,23.728891810965635,51.31726574799129,20.51269580998986,10.7665390442208,1000.9498806909738,7.841631334872153,0.4686714239111928
Almora,48.729624194732786,18.01637038178688,25.117881752687254,40.35753664571645,15.838196706893243,8.170579439920933,811.631732289799,7.813308465951725,0.6645736400145557
Bageshwar,48.846277959997614,18.26403239226208,25.27152069455836,36.596082442807564,14.460579362922536,7.188394665394078,802.4975915053219,7.817339054190596,0.7346687015310625
Chamoli,49.132994868395556,18.42067661683404,25.58995180590831,39.58031695681174,15.556342301050561,7.898448709760862,804.4735653913384,7.802728835352066,0.6788802952476701
Chamoli,49.17435064486602,18.449900074248497,25.63367521957088,39.44792327792336,15.502928196293112,7.855666098395422,803.9853618598472,7.803448792144529,0.6819913201341274
Champawat,48.01167806604319,20.176009918676417,26.615995535182794,44.476274317880666,17.939039162596927,9.24335372223011,1397.7664377935337,7.661912675495945,0.597906757526563
Dehradun,48.774067248502426,17.469700817120547,24.328455717542415,44.64316445933462,17.89783274373573,9.275273875747086,948.4891384350555,7.813076235233562,0.5946352381749456
Garhwal,49.202641867791925,17.75360572183036,24.37762320677002,40.270473873312845,16.175743377109747,8.064413584617366,955.7830709798054,7.816885586679894,0.6781632442329342
Hardwar,48.704602776241735,17.350744926679294,23.800362718449882,43.69821172053995,17.656260006655327,8.808144293878362,951.6464255697824,7.822212260847467,0.626814932274257
Nainital,47.34762281022139,19.95261856757237,26.60515554069426,48.116158448261295,19.23992029213048,10.075539923880653,1411.162339214586,7.682034505317647,0.5428861107898976
Pithoragarh,49.09906083441396,18.395711909962678,25.553909039187996,39.7110098568153,15.608192157996253,7.939171634537715,804.9224304203159,7.802114268273755,0.675924135056223
Pithoragarh,49.16033064979717,18.439491546603,25.61876812078946,39.50402877101144,15.525117169083538,7.873028131024218,804.1754282335527,7.803192604045501,0.6807313943346319
Rudraprayag,49.13120395039154,18.418426074133126,25.587892481055952,39.60809334034782,15.566671209416096,7.905915548945138,804.542947789835,7.802673860070337,0.678342415570862
Tehrigarhwal,48.71684930384776,18.01254442878363,25.10657875061114,40.447597016723755,15.875288306752601,8.197056126951189,811.706977916888,7.812146377730745,0.6623683925252855
Udhamsinghnagar,47.168181227618255,19.586772102582135,26.269130153910375,54.18699007084619,21.761041407981086,11.570521097425763,1580.3614996083122,7.665580346702097,0.4368951149323566
Uttarkashi,49.162779653049036,18.42274494675669,25.618245793513,39.90967706746001,15.672316245430151,7.975805725654262,805.0514267330379,7.802788840776956,0.673353130561219
Uttarkashi,49.35148372896478,18.590944021543113,25.823622663613776,38.52559486413415,15.144957416186369,7.581939155523451,801.1168208379432,7.806916018163138,0.7018139502678451
Alipurduar,50.41278358720508,17.806806765109975,25.32959601111168,55.67716776923101,22.193815891692548,11.959633508576875,1192.141985311664,7.749820259710578,0.3918815468911491
Bankura,47.919351264477186,17.746889650565556,24.24923602035223,56.92035341290954,22.736897709112775,12.224493910150699,1190.4408398708867,7.858119042043044,0.39442645120911873
Barddhaman,47.408734550251644,17.478256819437124,23.745720848323785,53.95784110063323,21.62705434904319,11.470540500624804,1034.7896087999313,7.849504054542457,0.43885489447493425
Birbhum,47.5441605321758,17.58812115939557,23.89563562315101,52.40172130258117,21.026850067712807,11.151893685536491,999.6591989650842,7.832012937559975,0.4621626575401283
Dakshindinajpur,49.00789676636235,18.09986944452564,25.043230788459688,50.92923786723112,20.552106888994278,10.588051644602466,1094.6665767907657,7.763389050870453,0.4898144038587776
Darjiling,48.63295386230181,17.85593114950067,24.696781369022997,50.73852705968636,20.642219567577097,10.358999443521316,1042.180567073656,7.758526274993414,0.5003739146691416
Haora,47.44914928829877,17.466123702011338,23.742826853523074,54.54103576281757,21.872590394180303,11.634388985121673,1058.4883392971635,7.849490080184347,0.4287307449940451
Hugli,47.43236461718235,17.462745907720524,23.736536561072292,54.34675863796275,21.79516910593787,11.583606887085182,1050.5186352610365,7.849343502557205,0.43191702847364966
Jalpaiguri,49.165497315207915,18.01102456384877,25.128359561478863,49.29719149164547,19.938242236265367,9.955957067284066,1054.7917719038637,7.760785820579065,0.5156813492444023
Kochbihar,50.27738508726177,17.8828985335634,25.243958249091605,56.93692149780469,22.680450633492008,12.293821759951278,1230.733063879459,7.750399742762441,0.37036271057818454
Kolkata,47.429635238196155,17.452043175132513,23.725494259496667,54.425674410530384,21.835216112147066,11.6088157297693,1053.992598865397,7.849326820190162,0.43038619690477714
Maldah,49.76206092368085,18.112102827656525,25.305680901421056,52.73238423949789,20.935790355992,11.166886298780957,1160.6519267549263,7.762765042748824,0.4562077482793223
Murshidabad,48.85782284195312,17.759322142603278,24.520849759326474,48.075076116540394,19.019507146977165,10.13724665793851,919.0941192404446,7.798880323398392,0.5283700084821009
Nadia,48.86912112435584,17.862424763644917,24.607898196786287,48.2299644350394,19.026928481580107,10.12482108242232,921.2211597504911,7.801028687040972,0.5284677944481513
North24Parganas,47.41406552388503,17.437485199786988,23.708363232950145,54.366727601565685,21.82129271235045,11.59852535314858,1051.784241792919,7.849177697593891,0.43108776200948035
Pashchimmedinipur,47.7205899387681,17.562117190799405,24.138013303316512,56.388823445602036,22.53501234255673,12.089937196193848,1214.4514655393182,7.844153577712367,0.40278770908412254
Purbamedinipur,47.832477060023,17.689723673421184,24.182907920152424,56.86367678885079,22.778139132690153,12.223102837281877,1198.1324023667974,7.860433058116385,0.39484765537358807
Puruliya,48.98553802850599,17.829170354002052,24.80593006018993,53.70749599943575,21.15697822051289,11.620933944766124,1150.2699804039455,7.824313186213064,0.43722226722018376
South24Parganas,47.438754395104006,17.45268989485103,23.7273803819664,54.560465615438495,21.89057103404079,11.644162799573271,1059.6329501468647,7.8494594397006265,0.42816378530291344
Uttardinajpur,49.086913918797165,18.201315565814898,25.169827284615025,50.5858160625516,20.507734116653598,10.261691699051028,1106.8864974051762,7.762478981290402,0.5037541420988914
